BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,,,,,,,,,
transportation_v12.nlogo,,,,,,,,,,,,,,,,,
proofs-threshholds,,,,,,,,,,,,,,,,,
02/01/2025 09:58:18:046 -0500,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
0,149,0,149,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[run number],[step],count people,(count people with [t-type = 1]) / (count people),(count people with [t-type = 2]) / (count people),(count people with [t-type = 3]) / (count people),"count people with [type-choice = ""repetition""]","count people with [type-choice = ""imitation""]","count people with [type-choice = ""deliberation""]","count people with [type-choice = ""inquiry""]",mean [satisfaction] of people with [t-type = 1],mean [satisfaction] of people with [t-type = 2],mean [satisfaction] of people with [t-type = 3],mean [satisfaction] of people,mean [uncertainty] of people with [t-type = 1],mean [uncertainty] of people with [t-type = 2],mean [uncertainty] of people with [t-type = 3],mean [uncertainty] of people
16,932,17112,0.594670407,0.32556101,0.079768583,10602,105,161,6244,0.383682697,0.429515211,0.563637348,0.412958704,0.302389481,0.465128974,0.573322352,0.376983046
12,1021,17112,0.597767648,0.325327256,0.076905096,10594,107,113,6298,0.385554677,0.426169224,0.573493607,0.413221158,0.301171697,0.460986582,0.594264318,0.375704151
16,962,17112,0.596072931,0.325911641,0.078015428,10603,116,108,6285,0.387292362,0.427248868,0.56551918,0.414219094,0.304795953,0.465302409,0.574561445,0.378152746
16,992,17112,0.595430108,0.326846657,0.077723235,10608,88,114,6302,0.386146793,0.427931957,0.565448174,0.413740017,0.302548255,0.46525285,0.576126707,0.37699111
19,1021,17112,0.578833567,0.34057971,0.080586723,10568,153,91,6300,0.387839741,0.424980128,0.571387751,0.415280536,0.309309015,0.453603541,0.582741498,0.38048783
16,1051,17112,0.596189808,0.327723235,0.076086957,10610,84,140,6278,0.383114826,0.428421527,0.573516675,0.412449981,0.297636444,0.466845116,0.596749112,0.37584863
16,1022,17112,0.596189808,0.327723235,0.076086957,10607,105,107,6293,0.386859864,0.42869038,0.565242568,0.414141293,0.302535302,0.465658429,0.576381716,0.376830681
16,1052,17112,0.593267882,0.32988546,0.076846657,10610,84,140,6278,0.384005824,0.428339813,0.563831725,0.412449981,0.300261795,0.465721652,0.573585767,0.37584863
3,1021,17112,0.584852735,0.319541842,0.095605423,10583,161,126,6242,0.387007441,0.431361331,0.567970033,0.41848137,0.306548425,0.464055421,0.567368484,0.381814313
23,991,17112,0.583976157,0.325502571,0.090521272,10572,149,109,6282,0.388489159,0.430075228,0.571757264,0.418615193,0.305531595,0.468349968,0.588449836,0.384139513
22,1021,17112,0.593560075,0.322230014,0.084209911,10600,104,106,6302,0.386414315,0.430143703,0.571696745,0.416107853,0.301269588,0.471592076,0.59074501,0.380529305
16,1082,17112,0.594086022,0.330411407,0.075502571,10613,102,97,6300,0.386491869,0.427268455,0.565666543,0.413493066,0.303036214,0.465445801,0.577203937,0.377398562
8,1081,17112,0.588943432,0.330119215,0.080937354,10591,124,103,6294,0.384043393,0.428420719,0.573879021,0.414057995,0.303983917,0.462114944,0.595557388,0.379785192
16,1112,17112,0.592800374,0.332339878,0.074859748,10610,93,114,6295,0.385585891,0.427351937,0.565615145,0.412943358,0.301222177,0.465352241,0.575024874,0.376265944
16,1142,17112,0.593910706,0.332223001,0.073866293,10610,107,105,6290,0.388036525,0.426051236,0.565453192,0.413770997,0.302208535,0.464248031,0.576359986,0.376292334
2,961,17112,0.583625526,0.337073399,0.079301075,10567,137,93,6315,0.386209325,0.425166596,0.573861574,0.414221809,0.307739619,0.448998856,0.594239688,0.378074114
6,991,17112,0.591280972,0.318314633,0.090404395,10549,160,106,6297,0.385790951,0.431066974,0.570511672,0.416902537,0.311407333,0.466660535,0.575385752,0.384691508
16,1172,17112,0.594962599,0.332573633,0.072463768,10612,98,100,6302,0.388040751,0.425965998,0.566424796,0.413580068,0.301310531,0.464444933,0.578436149,0.375646298
16,1202,17112,0.595021038,0.333391772,0.07158719,10610,88,125,6289,0.385885474,0.42732755,0.566277231,0.41261566,0.300239674,0.464081577,0.579288906,0.374839567
16,1232,17112,0.594904161,0.333742403,0.071353436,10612,85,137,6278,0.388309314,0.426267592,0.565199013,0.413599289,0.300857377,0.46304741,0.577865864,0.374752576
11,991,17112,0.583099579,0.327431043,0.089469378,10568,137,101,6306,0.385785142,0.428328815,0.57345733,0.416506175,0.308706069,0.458544881,0.586713527,0.382641102
16,1262,17112,0.592625058,0.336021505,0.071353436,10615,88,128,6281,0.384478935,0.427714257,0.564082702,0.411822279,0.30161103,0.465360129,0.575556008,0.376181164
5,991,17112,0.580119215,0.336372137,0.083508649,10575,151,138,6248,0.384896045,0.42613789,0.572408783,0.414427588,0.301844485,0.455783262,0.592725763,0.377916303
15,1021,17112,0.581346424,0.314223936,0.10442964,10569,189,111,6243,0.390741128,0.433645649,0.564202625,0.422337277,0.308735239,0.468586821,0.546342224,0.383777644
16,1292,17112,0.59373539,0.33701496,0.069249649,10617,99,95,6301,0.387627686,0.426118553,0.567748492,0.413072987,0.303114503,0.464652829,0.581977731,0.376866517
16,1322,17112,0.593443198,0.337716223,0.06884058,10616,74,104,6318,0.386463588,0.425721992,0.567188852,0.41216302,0.299908075,0.465385867,0.580705011,0.375122834
24,1021,17112,0.575268817,0.32398317,0.100748013,10583,189,126,6214,0.388165253,0.432437959,0.565947282,0.420420051,0.304457737,0.45917603,0.540772102,0.378392063
1,1021,17112,0.571353436,0.333625526,0.095021038,10547,203,123,6239,0.388134078,0.426294448,0.568744863,0.418027175,0.312129538,0.447978682,0.567213494,0.381690623
16,1352,17112,0.592332866,0.338943432,0.068723703,10616,75,119,6302,0.386347269,0.424896006,0.566178323,0.411771766,0.299919438,0.464282763,0.579179534,0.374821095
20,961,17112,0.591690042,0.317087424,0.091222534,10550,180,122,6260,0.384750037,0.431822775,0.57183443,0.416742522,0.308111413,0.471947491,0.583470931,0.385180766
17,1051,17112,0.589820009,0.334209911,0.075970079,10608,113,136,6255,0.385734287,0.424806008,0.575505597,0.413209385,0.304033715,0.454489763,0.603069291,0.377035374
21,841,17112,0.585787751,0.331229547,0.082982702,10604,120,140,6248,0.388009732,0.426792857,0.573008394,0.416207538,0.303042995,0.458444331,0.595119949,0.378753844
16,1382,17112,0.593151005,0.339352501,0.067496494,10615,90,95,6312,0.387115888,0.4248843,0.566640099,0.412049948,0.301633043,0.464233182,0.581047725,0.375671318
16,1412,17112,0.591222534,0.341105657,0.067671809,10617,70,107,6318,0.385533653,0.425449057,0.565496021,0.411327402,0.299341076,0.464905822,0.581480907,0.37490906
7,991,17112,0.582164563,0.327956989,0.089878448,10566,150,89,6307,0.387626044,0.426903515,0.572972156,0.417165986,0.308612182,0.458091901,0.589956816,0.38292192
16,1442,17112,0.591280972,0.341982235,0.066736793,10616,85,104,6307,0.386551145,0.425311894,0.56673102,0.411831259,0.300924682,0.465410862,0.581010809,0.375868083
16,1472,17112,0.590462833,0.343092567,0.0664446,10617,83,105,6307,0.386243389,0.425468678,0.565815486,0.41163289,0.299872548,0.46468158,0.579674679,0.375008643
16,1502,17112,0.591222534,0.343326321,0.065451145,10616,89,95,6312,0.387786075,0.423812841,0.567251848,0.411901253,0.301006135,0.464027633,0.578854416,0.375161194
10,1021,17112,0.573924731,0.337657784,0.088417485,10532,174,128,6278,0.389632907,0.423724463,0.572395698,0.417303612,0.309854261,0.450751256,0.586788051,0.381915017
14,1021,17112,0.600222066,0.315509584,0.08426835,10601,91,114,6306,0.382914676,0.43285367,0.57149068,0.414561896,0.300239626,0.474642538,0.590347855,0.379712358
9,991,17112,0.587307153,0.319775596,0.092917251,10555,154,95,6308,0.387440657,0.429808321,0.570960812,0.418040991,0.310486238,0.465766155,0.582647218,0.385429416
17,2,17112,0.369565217,0.251694717,0.378740065,0,0,0,0,0,0,0,0,0,0,0,0
17,32,17112,0.40626461,0.260811127,0.332924264,10279,2330,449,4054,0.466802663,0.489978142,0.532025966,0.494561506,0.364300124,0.461112823,0.385728049,0.396683829
17,62,17112,0.43472417,0.26899252,0.29628331,10232,1824,103,4953,0.445022412,0.474649268,0.532020317,0.478767842,0.363046371,0.464272592,0.425653811,0.408825007
13,961,17112,0.58543712,0.333800842,0.080762038,10585,126,111,6290,0.386546041,0.425869642,0.573737485,0.414790255,0.302941787,0.457329163,0.596948216,0.378220981
17,92,17112,0.458333333,0.2792777,0.262388967,10300,1379,41,5392,0.436478221,0.466272827,0.537714901,0.471362578,0.357335929,0.465741743,0.437821111,0.408729679
12,1051,17112,0.596832632,0.327080411,0.076086957,10596,109,136,6271,0.383521848,0.427066709,0.573142731,0.412192195,0.300890732,0.460149099,0.596680106,0.375486738
18,991,17112,0.591748481,0.324216924,0.084034596,10590,134,129,6259,0.38676258,0.428378987,0.572581894,0.415870575,0.300898099,0.46624076,0.597789059,0.379454099
17,122,17112,0.482643759,0.288277232,0.229079009,10322,1185,23,5582,0.426923249,0.459199529,0.542686143,0.462746614,0.353849159,0.461759671,0.4568254,0.408546998
17,152,17112,0.50397382,0.295231417,0.200794764,10332,949,43,5788,0.421125838,0.452179061,0.548255109,0.455820617,0.352095552,0.457387618,0.478200435,0.408502278
4,931,17112,0.589761571,0.329301075,0.080937354,10590,112,144,6266,0.382851982,0.42734989,0.574495115,0.413016279,0.303432544,0.460056377,0.596024924,0.378690594
16,1081,17112,0.593267882,0.32988546,0.076846657,10613,102,97,6300,0.385031997,0.42738204,0.573594598,0.413493066,0.298433963,0.466720788,0.603577,0.377398562
17,182,17112,0.520395044,0.300257129,0.179347826,10353,763,81,5915,0.414158344,0.445551769,0.550999045,0.448126526,0.350064576,0.45467674,0.496506972,0.407739249
19,1051,17112,0.579359514,0.340871903,0.079768583,10569,147,100,6296,0.389028171,0.425579863,0.570853341,0.415991552,0.308886625,0.453275529,0.582942898,0.379965826
17,212,17112,0.533485273,0.302945302,0.163569425,10387,622,102,6001,0.407449285,0.442135205,0.553256454,0.441806816,0.348705635,0.452157837,0.511610536,0.406692254
17,242,17112,0.545523609,0.304815334,0.149661057,10405,529,109,6069,0.405077786,0.438717724,0.5571161,0.43808597,0.34516785,0.449926446,0.524769214,0.403979206
3,1051,17112,0.584560542,0.320476858,0.094962599,10583,154,97,6278,0.386557432,0.432249214,0.568262026,0.418455731,0.306568552,0.464983403,0.568226226,0.382184539
8,1111,17112,0.58941094,0.331346424,0.079242637,10592,121,116,6283,0.38677036,0.427238544,0.572936091,0.414931612,0.303872856,0.461690588,0.596084125,0.379320789
22,1051,17112,0.592215989,0.324625993,0.083158018,10606,99,103,6304,0.388390961,0.428939596,0.57263628,0.416875578,0.300831633,0.471386619,0.589950328,0.380240753
17,272,17112,0.554756896,0.30656849,0.138674614,10426,478,137,6071,0.402934129,0.436788643,0.557609667,0.434762427,0.340934597,0.447689753,0.531460904,0.400083526
17,302,17112,0.563113604,0.307386629,0.129499766,10447,420,125,6120,0.399274858,0.434630306,0.559618446,0.430907107,0.339303024,0.447737082,0.540164368,0.398645701
23,1021,17112,0.585378682,0.326320711,0.088300608,10574,131,102,6305,0.388532689,0.429301805,0.572705936,0.418099106,0.305206179,0.468688712,0.586323288,0.383376727
17,332,17112,0.567905563,0.307971014,0.124123422,10469,352,171,6120,0.394827636,0.433383249,0.558387023,0.427003198,0.335250876,0.446466884,0.542912301,0.395277829
17,362,17112,0.57240533,0.308847592,0.118747078,10485,335,169,6123,0.394429658,0.432517757,0.559386032,0.425781163,0.333665189,0.447653413,0.547028765,0.394206479
6,1021,17112,0.591105657,0.319191211,0.089703132,10550,162,94,6306,0.386960012,0.431266537,0.570597664,0.417575138,0.310851988,0.466884118,0.578218927,0.384639725
2,991,17112,0.584969612,0.336956522,0.078073866,10570,131,127,6284,0.385079212,0.426124169,0.573772855,0.41364162,0.306984967,0.449176963,0.593979793,0.377304283
17,392,17112,0.574158485,0.310951379,0.114890136,10501,284,155,6172,0.393127766,0.431154377,0.560312997,0.424160127,0.329869976,0.447512822,0.550636931,0.391815127
11,1021,17112,0.583158018,0.328892006,0.087949977,10569,134,109,6300,0.387373287,0.427690207,0.572223963,0.416890812,0.308037331,0.458972509,0.587221518,0.382232947
17,422,17112,0.57912576,0.311126695,0.109747546,10509,285,128,6190,0.392194432,0.430431253,0.562450438,0.422776106,0.328653964,0.447300719,0.554589349,0.390363991
17,452,17112,0.578950444,0.312646096,0.10840346,10525,240,196,6151,0.390132327,0.430464686,0.560051828,0.421161943,0.322845652,0.446318138,0.55375858,0.386480603
5,1021,17112,0.579417952,0.338242169,0.082339878,10577,135,108,6292,0.384718009,0.425075492,0.572247709,0.413809784,0.302363738,0.456458315,0.593764102,0.378478892
15,1051,17112,0.581054231,0.315626461,0.103319308,10572,177,106,6257,0.38780476,0.433635306,0.563560317,0.420429036,0.308568477,0.468572594,0.546029015,0.383604269
17,482,17112,0.582223001,0.314165498,0.103611501,10528,273,154,6157,0.39144146,0.430999817,0.562185317,0.421560358,0.324909115,0.446477236,0.558014299,0.387254002
17,512,17112,0.581813932,0.316736793,0.101449275,10545,204,156,6207,0.389330059,0.429953103,0.563874947,0.419904324,0.32032501,0.447876688,0.560344619,0.385075135
24,1051,17112,0.574976625,0.325210379,0.099812997,10580,200,126,6206,0.387382978,0.431772735,0.56613301,0.419660564,0.304542613,0.459501311,0.545403139,0.378977801
17,1081,17112,0.589644694,0.334443665,0.075911641,10608,120,122,6262,0.385802388,0.425527362,0.576146681,0.413537502,0.303553153,0.454821255,0.606688389,0.377155305
1,1051,17112,0.571353436,0.334911173,0.09373539,10551,208,103,6250,0.389767301,0.425361877,0.569212761,0.418508712,0.311580796,0.447585443,0.574671162,0.38179115
17,542,17112,0.58385928,0.316736793,0.099403927,10554,202,145,6211,0.392530889,0.42901423,0.562665287,0.420998533,0.319373684,0.447890222,0.56170284,0.38416807
17,572,17112,0.583625526,0.318782141,0.097592333,10563,187,145,6217,0.388736516,0.429947406,0.562026853,0.41878562,0.317792162,0.449183048,0.56266338,0.383574783
17,602,17112,0.586722768,0.318197756,0.095079476,10571,179,118,6244,0.389655413,0.429049532,0.564051121,0.418771986,0.317617965,0.450260465,0.565346156,0.383378378
20,991,17112,0.592800374,0.317496494,0.089703132,10559,178,127,6248,0.382112405,0.433623723,0.572360949,0.415532958,0.307645909,0.472647345,0.583631016,0.384790015
7,1021,17112,0.583800842,0.328482936,0.087716223,10570,128,112,6302,0.386286414,0.426540749,0.572666707,0.415857851,0.306869021,0.457423239,0.588754838,0.381049472
17,632,17112,0.586372137,0.320359981,0.093267882,10574,165,156,6217,0.388497507,0.428854389,0.563751342,0.417771791,0.314736894,0.449646782,0.565625428,0.381356465
17,662,17112,0.588475923,0.320301543,0.091222534,10578,171,118,6245,0.391216829,0.427700276,0.565166272,0.418770642,0.316284519,0.450689551,0.566916015,0.382197899
14,1051,17112,0.59887798,0.317379617,0.083742403,10602,104,89,6317,0.382217302,0.432514236,0.570893864,0.413980752,0.300651603,0.474737022,0.591783874,0.380282883
10,1051,17112,0.572931276,0.339703132,0.087365591,10533,179,108,6292,0.388668181,0.424746497,0.57256978,0.41699077,0.310981445,0.450742756,0.588579815,0.382711346
21,871,17112,0.585320243,0.333391772,0.081287985,10606,119,114,6273,0.38757705,0.426126262,0.573090173,0.415509028,0.303108823,0.458240722,0.593455318,0.378430203
9,1021,17112,0.587891538,0.320885928,0.091222534,10559,143,87,6323,0.388967563,0.429146797,0.572114975,0.418567685,0.309486982,0.465554973,0.583096162,0.384526327
17,692,17112,0.588066854,0.321762506,0.09017064,10583,146,129,6254,0.389164065,0.428274028,0.564103639,0.417522598,0.313820405,0.451182177,0.566605656,0.380812081
17,722,17112,0.588300608,0.323398784,0.088300608,10583,158,132,6239,0.387428856,0.427265139,0.563209263,0.415833379,0.313520947,0.450667501,0.567188233,0.380272951
17,752,17112,0.588066854,0.325327256,0.086605891,10590,152,125,6245,0.389058837,0.427672674,0.564402685,0.416806781,0.312519277,0.451658965,0.567751043,0.379889785
17,782,17112,0.589644694,0.32515194,0.085203366,10590,145,131,6246,0.388875285,0.426834493,0.564961775,0.416220957,0.312879232,0.450282369,0.568768015,0.379358714
12,1081,17112,0.595021038,0.32912576,0.075853202,10601,112,97,6302,0.38383973,0.426275303,0.574382728,0.412259667,0.301296828,0.461057323,0.601513693,0.376650533
13,991,17112,0.586021505,0.334735858,0.079242637,10590,119,143,6260,0.387258656,0.425473413,0.575951117,0.415002994,0.302236799,0.456726214,0.598401529,0.37741882
17,812,17112,0.589118747,0.327606358,0.083274895,10598,141,142,6231,0.386892141,0.426925863,0.565590519,0.414888532,0.310504986,0.451349404,0.570713656,0.378315362
17,842,17112,0.589118747,0.329242637,0.081638616,10599,134,129,6250,0.388665692,0.426614813,0.566676114,0.415692685,0.310762694,0.450781199,0.57254098,0.378233973
18,1021,17112,0.592332866,0.325502571,0.082164563,10593,121,124,6274,0.385237484,0.428800829,0.572953228,0.414841047,0.300030668,0.46642087,0.595608561,0.378477135
16,1111,17112,0.594086022,0.330411407,0.075502571,10610,93,114,6295,0.384480261,0.427484701,0.573267737,0.412943358,0.297526219,0.466636704,0.600346252,0.376265944
17,872,17112,0.588943432,0.330762038,0.08029453,10597,121,126,6268,0.387112009,0.425929964,0.566760934,0.414376341,0.309125603,0.452501917,0.57442091,0.377850807
17,902,17112,0.5878331,0.331638616,0.080528284,10599,117,139,6257,0.387917248,0.425209887,0.563850814,0.414452555,0.308316526,0.451806426,0.57125593,0.377077377
19,1081,17112,0.580352969,0.341222534,0.078424497,10569,139,114,6290,0.387238655,0.4248063,0.570908047,0.414461762,0.307711071,0.452950966,0.581160062,0.378715296
17,932,17112,0.587774661,0.333391772,0.078833567,10599,140,150,6223,0.387747026,0.425670988,0.564425096,0.414318725,0.309857297,0.45113475,0.57193619,0.377618651
8,1141,17112,0.589761571,0.331755493,0.078482936,10591,116,128,6277,0.384834976,0.42724829,0.572664639,0.413647249,0.303662947,0.462276287,0.596862221,0.379294933
4,961,17112,0.587482468,0.330820477,0.081697055,10593,137,117,6265,0.386303034,0.426320668,0.576456992,0.415076705,0.304517962,0.460072473,0.60303925,0.380366889
17,962,17112,0.589995325,0.333216456,0.076788219,10599,139,130,6244,0.38953293,0.424653645,0.566189685,0.414800888,0.310445033,0.451257808,0.573459855,0.377562607
3,1081,17112,0.584618981,0.321470313,0.093910706,10584,156,98,6274,0.387884824,0.432650496,0.567937582,0.41918454,0.306038805,0.464862821,0.567401541,0.38164077
17,992,17112,0.589936886,0.333158018,0.076905096,10607,111,142,6252,0.388734665,0.424158748,0.565111589,0.414100766,0.30845177,0.451821012,0.572150929,0.376496192
22,1081,17112,0.592040673,0.325444133,0.082515194,10607,107,110,6288,0.388108681,0.428818285,0.57221311,0.416548796,0.300430564,0.471209842,0.592377031,0.380099698
17,1022,17112,0.589820009,0.334209911,0.075970079,10607,117,137,6251,0.387563236,0.424337289,0.565497942,0.413371203,0.308806204,0.452480534,0.573437055,0.376927616
17,1052,17112,0.589644694,0.334443665,0.075911641,10608,113,136,6255,0.38705496,0.424751546,0.56551297,0.413209385,0.30862171,0.452751838,0.57485566,0.377035374
23,1051,17112,0.586430575,0.326496026,0.087073399,10577,128,106,6301,0.386442722,0.430883827,0.571322962,0.417050717,0.304834375,0.468310014,0.587026411,0.382779941
17,1082,17112,0.590462833,0.335086489,0.074450678,10608,120,122,6262,0.387336984,0.42560713,0.567009075,0.413537502,0.308822566,0.453401697,0.575928608,0.377155305
6,1051,17112,0.591280972,0.320359981,0.088359046,10553,155,85,6319,0.386665012,0.430094299,0.57081022,0.416848913,0.310191453,0.466426468,0.578185123,0.383922564
17,1112,17112,0.590696587,0.335378682,0.073924731,10609,105,122,6276,0.389473615,0.424859603,0.56629808,0.414413022,0.307063202,0.452867112,0.577502407,0.375954871
2,1021,17112,0.585261805,0.336489014,0.078249182,10569,153,116,6274,0.384792905,0.426258933,0.574629382,0.413600317,0.30724549,0.44961933,0.599451876,0.378017633
11,1051,17112,0.583158018,0.330411407,0.086430575,10571,122,124,6295,0.387618585,0.427537156,0.572653441,0.416800805,0.307407335,0.458825458,0.588305375,0.381715789
